,Opentime,Parkinfo,cost_level,Product_evaluation,Environment_evaluation,Service_evaluation,latitude,longitude,District,Area,Shopid,total_shop,clothes_and_shoes,food,entertainment,makeup,shopping,digital,other,group_purchase,comment,checkins,popular,MetroStation
829,13,0,3,7.9,0,8,31.23076,121.47623,15,11,22250050,0,0,0,0,0,0,0,0,0,113,0,0,1
830,10,0,3,0,0,0,31.23077,121.47299,10,11,22250726,0,0,0,0,0,0,0,0,0,0,0,0,0
831,10,0,3,0,0,0,0,0,11,16,22250781,0,0,0,0,0,0,0,0,0,1,0,0,0
832,11,0,1,0,0,0,0,0,5,6,22250784,0,0,0,0,0,0,0,0,0,0,0,0,0
833,13,0,1,0,0,0,0,0,6,17,22251069,0,0,0,0,0,0,0,0,0,0,0,0,0
834,13,0,3,0,0,0,0,0,3,17,22251082,0,0,0,0,0,0,0,0,0,0,0,0,0
835,3,0,2,0,0,0,0,0,4,17,22251091,0,0,0,0,0,0,0,0,0,3,0,0,0
836,11,0,3,0,0,0,30.93113,121.46364,13,17,22297996,0,0,0,0,0,0,0,0,0,6,0,0,0
837,9,0,3,0,0,0,31.34423,121.26004,1,17,22298247,0,0,0,0,0,0,0,0,0,0,0,0,0
838,12,0,1,0,0,0,31.13372,121.4016,12,17,22302036,0,0,0,0,0,0,0,0,0,16,0,0,1
839,13,0,3,0,0,0,31.13014,121.40729,12,17,22307160,0,0,0,0,0,0,0,0,0,0,0,0,1
840,12,0,3,6.9,6.9,6.9,31.17733,121.3883,12,17,22309131,0,0,0,0,0,0,0,0,0,1,0,0,0
841,16,0,2,0,0,0,31.20041,121.25777,8,17,22348620,0,0,0,0,0,0,0,0,0,0,0,0,0
842,12,0,3,0,0,0,31.12129,121.42219,12,17,22356866,0,0,0,0,0,0,0,0,0,0,0,0,0
843,12,0,2,0,0,0,0,0,7,17,22363283,0,0,0,0,0,0,0,0,0,0,0,0,0
844,12,0,1,0,0,0,31.09489,121.50423,12,17,22376467,0,0,0,0,0,0,0,0,0,11,0,0,1
845,0,0,1,0,0,0,31.23027,121.51826,6,4,22379847,0,0,0,0,0,0,0,0,0,0,0,0,1
846,13,0,1,0,0,0,31.11423,121.57026,6,17,22397219,0,0,0,0,0,0,0,0,0,0,0,0,0
847,11,0,3,7,7,0,31.2548,121.32611,1,17,22409833,0,0,0,0,0,0,0,0,0,3,0,0,0
848,13,0,1,0,0,0,31.32935,121.27839,1,17,22416286,0,0,0,0,0,0,0,0,0,0,0,0,0
849,14,0,3,0,0,0,31.32398,121.43638,2,17,22418250,0,0,0,0,0,0,0,0,0,0,0,0,0
850,0,0,1,0,0,0,31.03296,121.71461,6,17,22423447,0,0,0,0,0,0,0,0,0,0,0,0,0
852,24,0,1,0,0,0,0,0,10,12,22446940,0,0,0,0,0,0,0,0,0,0,0,0,0
853,12,0,3,0,0,0,31.19081,121.38838,12,17,22463476,0,0,0,0,0,0,0,0,0,1,0,0,0
854,13,0,3,0,0,0,0,0,12,17,22464609,0,0,0,0,0,0,0,0,0,2,0,0,0
855,12,0,3,0,0,0,31.27834,121.43124,3,17,22465027,0,0,0,0,0,0,0,0,0,1,0,0,0
856,9,0,3,0,0,0,31.02534,121.45258,12,17,22474523,0,0,0,0,0,0,0,0,0,0,0,0,0
857,11,0,3,0,0,0,0,0,3,17,22511504,0,0,0,0,0,0,0,0,0,1,0,0,0
858,12,0,1,0,0,0,31.10898,121.3867,12,5,22522083,0,0,0,0,0,0,0,0,0,13,0,0,1
859,10,0,1,0,0,0,31.23482,121.47428,10,17,22567766,0,0,0,0,0,0,0,0,0,0,0,0,1
860,12,0,3,0,0,0,31.02017,121.39791,12,17,22567959,0,0,0,0,0,0,0,0,0,3,0,0,0
861,22,0,3,0,0,0,30.92296,121.45388,13,17,22583731,0,0,0,0,0,0,0,0,0,0,0,0,0
862,13,0,2,0,0,7,31.22345,121.48936,15,17,22586548,0,0,0,0,0,0,0,0,0,9,0,0,0
863,10,0,1,0,0,0,31.21972,121.4798,10,17,22591517,0,0,0,0,0,0,0,0,0,0,0,0,1
864,24,0,3,0,0,0,31.06077,121.42934,12,17,22591927,0,0,0,0,0,0,0,0,0,0,0,0,0
865,12,0,3,0,0,0,31.31655,121.50793,16,17,22592106,0,0,0,0,0,0,0,0,0,51,0,0,1
866,12,0,3,0,0,0,0,0,17,17,22593806,0,0,0,0,0,0,0,0,0,0,0,0,0
867,10,0,1,0,0,0,0,0,10,17,22636844,0,0,0,0,0,0,0,0,0,0,0,0,0
868,1,0,3,0,0,0,0,0,2,17,22637539,0,0,0,0,0,0,0,0,0,0,0,0,0
869,9,0,3,0,0,0,31.21882,121.46265,10,17,22644460,0,0,0,0,0,0,0,0,0,0,0,0,0
870,11,0,3,0,0,0,31.23114,121.46409,11,16,22645185,0,0,0,0,0,0,0,0,0,9,0,0,1
871,14,0,3,0,0,0,31.29747,121.44875,3,17,22669190,0,0,0,0,0,0,0,0,0,1,0,0,1
872,14,0,2,0,0,0,31.26059,121.49894,9,17,22669368,0,0,0,0,0,0,0,0,0,0,0,0,1
873,14,0,3,0,0,0,31.33129,121.4402,2,17,22669407,0,0,0,0,0,0,0,0,0,0,0,0,1
874,14,0,3,0,0,0,31.01704,121.2199,17,17,22669425,0,0,0,0,0,0,0,0,0,0,0,0,0
875,14,0,3,0,0,0,31.27981,121.42139,2,17,22669436,0,0,0,0,0,0,0,0,0,0,0,0,0
876,14,0,3,0,0,0,31.11793,121.25958,17,17,22669442,0,0,0,0,0,0,0,0,0,0,0,0,1
877,14,0,3,0,0,0,31.28826,121.52122,16,17,22669451,0,0,0,0,0,0,0,0,0,0,0,0,0
878,14,0,1,0,0,0,31.27903,121.60798,6,17,22669462,0,0,0,0,0,0,0,0,0,0,0,0,1
879,14,0,3,0,0,0,31.08372,121.50587,12,17,22669476,0,0,0,0,0,0,0,0,0,0,0,0,1
880,14,0,3,0,0,0,31.40902,121.35005,2,17,22669480,0,0,0,0,0,0,0,0,0,0,0,0,0
881,14,0,3,0,0,0,31.15736,121.3467,12,17,22669501,0,0,0,0,0,0,0,0,0,0,0,0,1
882,14,0,1,0,0,0,31.13551,121.58111,6,17,22675769,0,0,0,0,0,0,0,0,0,0,0,0,0
883,23,1,2,0,0,0,31.26488,121.49762,9,17,22676730,13,0,6,3,0,1,0,3,5,77,9,1,1
884,12,0,3,0,6.9,0,31.00453,121.23457,17,17,22686564,0,0,0,0,0,0,0,0,0,3,0,0,0
885,12,0,3,0,0,0,31.38492,121.25022,1,17,22690388,0,0,0,0,0,0,0,0,0,0,0,0,0
886,13,0,3,0,9,0,31.21885,121.46438,10,12,22690914,0,0,0,0,0,0,0,0,0,177,0,1,0
887,14,0,1,0,0,0,31.21093,121.40302,5,17,22701358,0,0,0,0,0,0,0,0,0,0,0,0,1
888,11,0,1,0,0,0,31.21082,121.4031,5,17,22704143,0,0,0,0,0,0,0,0,0,0,0,0,0
889,0,0,2,0,0,0,0,0,8,17,22724153,0,0,0,0,0,0,0,0,0,1,0,0,0
890,9,0,2,0,0,0,31.21584,121.45633,7,17,22733805,0,0,0,0,0,0,0,0,0,0,0,0,1
891,16,0,2,0,0,0,31.21531,121.45641,7,17,22789822,0,0,0,0,0,0,0,0,0,1,0,0,0
892,9,0,2,0,0,0,31.25665,121.50045,9,17,22800653,0,0,0,0,0,0,0,0,0,2,0,0,1
893,10,0,1,0,0,0,31.21695,121.45988,10,12,22805609,0,0,0,0,0,0,0,0,0,0,0,0,1
894,12,0,3,0,0,0,31.04133,121.45523,12,17,22818225,0,0,0,0,0,0,0,0,0,0,0,0,0
895,14,0,1,0,0,0,0,0,6,17,22823021,0,0,0,0,0,0,0,0,0,1,0,0,0
896,14,0,3,0,0,0,31.30042,121.51478,16,7,22829730,0,0,0,0,0,0,0,0,0,0,0,0,1
897,12,0,3,0,7,0,0,0,1,17,22831733,0,0,0,0,0,0,0,0,0,1,0,0,0
898,13,0,3,0,0,0,31.14358,121.38093,12,17,22834561,0,0,0,0,0,0,0,0,0,0,0,0,0
899,14,0,1,0,0,0,31.19896,121.40073,5,17,22877362,0,0,0,0,0,0,0,0,0,0,0,0,1
900,13,0,3,0,0,0,31.3137,121.40933,2,17,22892398,0,0,0,0,0,0,0,0,0,0,0,0,1
901,3,0,2,0,0,0,31.26566,121.42781,4,17,22892465,0,0,0,0,0,0,0,0,0,0,0,0,0
902,0,0,3,0,0,0,0,0,17,17,22906539,0,0,0,0,0,0,0,0,0,0,0,0,0
903,10,0,3,0,0,0,31.24827,121.46814,3,17,22914911,0,0,0,0,0,0,0,0,0,3,0,0,0
904,12,0,2,7,0,0,31.25509,121.42057,4,17,22917039,40,0,23,1,0,0,0,16,6,10,5,1,1
905,10,0,3,0,0,0,30.90454,121.44577,13,17,22919609,0,0,0,0,0,0,0,0,0,0,0,0,0
906,12,0,1,0,0,0,0,0,6,17,22920554,0,0,0,0,0,0,0,0,0,8,0,0,0
907,11,0,3,6.9,6.9,6.9,31.23785,121.48919,15,17,22924268,0,0,0,0,0,0,0,0,0,1,0,0,1
908,14,0,3,0,0,0,31.30178,121.44025,3,17,22924696,0,0,0,0,0,0,0,0,0,0,0,0,0
909,0,0,1,0,0,6.9,31.14008,121.50591,6,17,22925284,0,0,0,0,0,0,0,0,0,1,0,0,0
910,0,0,1,0,0,0,31.12501,121.53056,6,17,22936396,0,0,0,0,0,0,0,0,0,0,0,0,0
912,11,0,3,0,0,0,31.29942,121.44705,3,17,22964423,0,0,0,0,0,0,0,0,0,1,0,0,0
913,12,0,1,7,0,0,31.1572,121.34771,12,17,22965499,0,0,0,0,0,0,0,0,0,12,0,0,0
914,8,0,3,0,0,7,0,0,15,17,22987343,0,0,0,0,0,0,0,0,0,6,0,0,0
915,12,0,3,7,7,6.9,31.22869,121.47345,15,11,22988916,0,0,0,0,0,0,0,0,0,1,0,0,1
916,12,0,3,0,0,0,31.27754,121.43245,3,17,22991110,0,0,0,0,0,0,0,0,0,2,0,0,0
917,15,0,2,0,0,0,31.18137,121.1764,8,17,22992908,0,0,0,0,0,0,0,0,0,0,0,0,0
918,0,0,1,6.9,6.9,6.9,31.21047,121.51652,6,17,22993171,0,0,0,0,0,0,0,0,0,1,0,0,1
919,12,0,2,6.9,6.9,6.9,31.22879,121.51808,6,4,23020362,47,7,30,2,0,0,3,5,10,5,0,0,1
920,10,0,3,0,0,0,31.22914,121.44276,11,17,23039021,0,0,0,0,0,0,0,0,0,0,0,0,0
921,13,0,3,0,0,0,31.23986,121.32384,1,17,23042705,0,0,0,0,0,0,0,0,0,6,0,0,1
922,11,0,1,0,0,0,31.21287,121.41272,5,6,23049868,0,0,0,0,0,0,0,0,0,8,0,0,0
923,11,0,1,0,0,0,31.199,121.4009,5,15,23061564,0,0,0,0,0,0,0,0,0,15,0,0,1
924,14,0,2,0,0,0,0,0,9,17,23073231,0,0,0,0,0,0,0,0,0,0,0,0,0
925,11,0,3,0,0,0,0,0,6,17,23073350,0,0,0,0,0,0,0,0,0,0,0,0,0
926,11,0,3,0,0,0,31.23564,121.48279,15,17,23073376,0,0,0,0,0,0,0,0,0,0,0,0,1
927,3,0,1,0,0,0,0,0,6,9,23073407,0,0,0,0,0,0,0,0,0,0,0,0,0
928,11,0,1,0,0,0,31.22632,121.56432,6,10,23074634,0,0,0,0,0,0,0,0,0,0,0,0,0
929,12,0,3,0,0,0,31.62117,121.39707,18,17,23078717,0,0,0,0,0,0,0,0,0,0,0,0,0
930,13,0,3,0,0,0,0,0,12,17,23079572,0,0,0,0,0,0,0,0,0,0,0,0,0
931,12,0,1,0,0,0,0,0,12,13,23083799,0,0,0,0,0,0,0,0,0,5,0,0,0
932,8,0,1,0,0,0,30.86167,121.88094,6,17,23090892,0,0,0,0,0,0,0,0,0,0,0,0,0
933,12,0,3,0,0,0,0,0,16,17,23098499,0,0,0,0,0,0,0,0,0,2,0,0,0
934,14,0,3,0,0,0,0,0,16,17,23098506,0,0,0,0,0,0,0,0,0,1,0,0,0
935,8,0,2,0,0,0,31.23219,121.37899,4,17,23106075,0,0,0,0,0,0,0,0,0,1,0,0,1
936,3,0,3,0,0,0,0,0,2,17,23111904,0,0,0,0,0,0,0,0,0,0,0,0,0
937,11,0,3,6.9,0,6.9,31.23801,121.48565,15,17,23112813,0,0,0,0,0,0,0,0,0,1,0,0,1
938,13,1,2,7,0,7,31.27931,121.49158,9,17,23123912,0,0,0,0,0,0,0,0,0,5,0,0,1
939,12,0,1,0,0,0,0,0,10,17,23138110,0,0,0,0,0,0,0,0,0,2,0,0,0
940,12,1,3,0,0,0,31.31085,121.45225,3,17,23200676,0,0,0,0,0,0,0,0,0,17,0,0,0
941,12,0,3,0,0,0,31.24293,121.47178,3,17,23211294,0,0,0,0,0,0,0,0,0,25,0,1,1
942,9,0,2,0,0,0,0,0,7,17,23213634,0,0,0,0,0,0,0,0,0,0,0,0,0
943,14,0,3,0,0,0,31.15532,121.34873,12,17,23218486,0,0,0,0,0,0,0,0,0,1,0,0,1
944,23,0,3,0,0,0,0,0,17,17,23224265,0,0,0,0,0,0,0,0,0,0,0,0,0
945,12,1,3,8,0,0,31.23831,121.4995,6,14,23225442,0,0,0,0,0,0,0,0,0,840,0,1,1
946,13,0,3,0,0,0,0,0,12,17,23250546,0,0,0,0,0,0,0,0,0,0,0,0,0
947,1,0,3,0,0,0,31.1216,121.42147,12,17,23250625,0,0,0,0,0,0,0,0,0,0,0,0,0
948,12,0,1,0,0,0,31.2508,121.58145,6,17,23294340,0,0,0,0,0,0,0,0,0,0,0,0,0
949,9,0,3,0,0,0,0,0,1,17,23308231,0,0,0,0,0,0,0,0,0,0,0,0,0
950,13,0,2,0,0,0,31.29535,121.47576,9,17,23309136,0,0,0,0,0,0,0,0,0,1,0,0,0
951,12,0,1,0,0,0,31.20093,121.39224,5,15,23313017,0,0,0,0,0,0,0,0,0,34,0,0,1
952,14,0,1,0,0,0,0,0,6,4,23404319,0,0,0,0,0,0,0,0,0,0,0,0,0
953,11,0,1,0,0,0,31.19873,121.41805,5,15,23429877,0,0,0,0,0,0,0,0,0,0,0,0,1
954,10,0,2,0,0,0,31.18513,121.43628,7,17,23450614,34,1,16,2,0,2,0,13,5,3,2,0,1
955,10,0,3,0,0,0,0,0,11,16,23471851,0,0,0,0,0,0,0,0,0,0,0,0,0
956,1,0,3,0,0,0,31.34063,121.29181,1,17,23475943,0,0,0,0,0,0,0,0,0,0,0,0,0
957,10,0,2,0,7,0,31.18361,121.42885,7,17,23479858,0,0,0,0,0,0,0,0,0,7,0,0,1
958,9,0,3,0,0,0,31.24029,121.32757,1,17,23481349,0,0,0,0,0,0,0,0,0,0,0,0,0
959,14,0,1,0,0,0,31.02943,121.77632,6,17,23490734,0,0,0,0,0,0,0,0,0,2,0,0,0
960,11,0,2,0,0,0,31.24046,121.38556,4,17,23496406,0,0,0,0,0,0,0,0,0,1,0,0,0
961,12,0,3,0,0,0,0,0,17,17,23499630,0,0,0,0,0,0,0,0,0,0,0,0,0
962,12,0,1,0,0,7.9,31.23667,121.41807,4,17,23502487,0,0,0,0,0,0,0,0,0,22,0,0,1
963,17,0,3,0,0,0,31.19376,121.51791,6,17,23503159,0,0,0,0,0,0,0,0,0,5,0,0,1
964,12,0,2,0,0,7,0,0,15,11,23509190,0,0,0,0,0,0,0,0,0,2,0,0,0
965,10,0,1,0,0,0,0,0,10,17,23527150,0,0,0,0,0,0,0,0,0,0,0,0,0
966,15,0,3,0,0,0,0,0,13,17,23530285,0,0,0,0,0,0,0,0,0,0,0,0,0
967,11,0,3,7,7,7,31.2226,121.44621,11,3,23544741,0,0,0,0,0,0,0,0,0,3,0,0,1
968,10,0,1,0,0,0,0,0,10,17,23563073,0,0,0,0,0,0,0,0,0,0,0,0,0
969,2,0,3,7,0,7,31.21732,121.42232,5,6,23564045,0,0,0,0,0,0,0,0,0,7,0,0,0
970,14,0,1,0,0,0,30.90122,121.81645,6,17,23564923,0,0,0,0,0,0,0,0,0,0,0,0,0
971,9,0,3,0,0,0,31.23411,121.48067,15,11,23568400,0,0,0,0,0,0,0,0,0,3,0,0,0
972,13,0,2,0,0,0,31.25252,121.48503,9,17,23573108,0,0,0,0,0,0,0,0,0,32,0,0,1
973,11,0,3,0,0,0,31.22987,121.52266,6,4,23573203,0,0,0,0,0,0,0,0,0,0,0,0,1
974,10,0,1,0,0,0,0,0,10,17,23583178,0,0,0,0,0,0,0,0,0,0,0,0,0
975,12,0,3,7.9,8,0,31.23685,121.49927,6,14,23587396,0,0,0,0,0,0,0,0,0,16,0,0,1
976,14,0,1,0,0,0,31.157,121.51904,6,17,23595040,0,0,0,0,0,0,0,0,0,0,0,0,1
977,15,0,3,0,0,0,30.90961,121.62608,13,17,23597616,0,0,0,0,0,0,0,0,0,0,0,0,0
978,12,0,1,0,6.9,0,31.16559,121.34274,12,17,23606195,0,0,0,0,0,0,0,0,0,1,0,0,0
979,10,0,1,0,0,0,0,0,10,17,23617289,0,0,0,0,0,0,0,0,0,0,0,0,0
980,24,0,1,0,0,0,31.19907,121.47626,10,17,23625320,0,0,0,0,0,0,0,0,0,4,0,0,0
981,9,0,2,0,0,0,0,0,7,17,23633286,0,0,0,0,0,0,0,0,0,0,0,0,0
982,12,0,3,0,0,0,31.32044,121.48874,2,17,23634436,0,0,0,0,0,0,0,0,0,0,0,0,1
983,13,1,3,0,0,0,31.40464,121.48176,2,17,23658551,0,0,0,0,0,0,0,0,0,122,0,0,0
984,0,0,3,0,0,0,31.22252,121.44614,11,3,23660366,0,0,0,0,0,0,0,0,0,1,0,0,1
985,16,0,2,0,0,0,31.25964,121.50577,9,17,23667133,0,0,0,0,0,0,0,0,0,0,0,0,1
986,14,0,3,0,0,0,31.32093,121.43429,3,17,23670919,0,0,0,0,0,0,0,0,0,1,0,0,0
987,2,0,3,0,0,0,31.20093,121.39224,5,15,23673587,0,0,0,0,0,0,0,0,0,3,0,0,1
988,22,0,3,0,0,0,0,0,17,17,23701306,0,0,0,0,0,0,0,0,0,0,0,0,0
989,12,0,3,0,0,0,0,0,3,17,23715993,0,0,0,0,0,0,0,0,0,3,0,0,0
990,10,0,3,0,0,0,31.22797,121.48817,15,17,23743318,0,0,0,0,0,0,0,0,0,0,0,0,1
991,11,0,1,0,0,0,31.2054,121.36658,5,17,23747466,0,0,0,0,0,0,0,0,0,1,0,0,0
992,17,0,3,0,0,0,31.35769,121.36319,2,17,23747742,0,0,0,0,0,0,0,0,0,5,0,0,1
993,24,0,3,0,0,0,31.15622,121.34746,12,17,23752100,0,0,0,0,0,0,0,0,0,0,0,0,1
995,14,0,3,0,0,0,31.391,121.48878,2,17,23876626,0,0,0,0,0,0,0,0,0,16,0,0,0
996,12,0,1,0,0,0,0,0,6,9,23893849,0,0,0,0,0,0,0,0,0,0,0,0,0
997,13,0,0,0,7.9,0,31.1397,121.51363,6,17,23920123,0,0,0,0,0,0,0,0,0,15,0,0,0
998,16,0,2,0,0,0,31.16524,121.43343,7,17,23923704,0,0,0,0,0,0,0,0,0,1,0,0,1
999,11,0,2,0,0,0,31.23851,121.42027,4,17,23924813,0,0,0,0,0,0,0,0,0,8,0,0,1
1000,3,0,1,0,0,0,0,0,6,17,23946587,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,14,0,3,0,0,0,31.24567,121.45757,3,17,23965162,0,0,0,0,0,0,0,0,0,0,0,0,1
1002,10,0,1,0,0,0,31.2259,121.48207,15,12,23973608,0,0,0,0,0,0,0,0,0,0,0,0,1
1003,12,0,2,0,0,0,31.18361,121.42885,7,17,23973947,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,11,0,1,0,0,0,0,0,6,17,23980059,0,0,0,0,0,0,0,0,0,1,0,0,0
1006,17,0,0,0,0,0,31.32055,121.47199,2,17,23983030,0,0,0,0,0,0,0,0,0,16,0,0,0
1007,1,0,3,0,0,0,31.24943,121.37839,4,17,23990154,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,13,0,3,0,0,0,0,0,12,17,23990306,0,0,0,0,0,0,0,0,0,1,0,0,0
1009,9,0,2,0,0,0,0,0,7,1,23991753,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,2,0,1,0,0,0,0,0,5,15,24000705,0,0,0,0,0,0,0,0,0,2,0,0,0
1011,15,0,3,0,0,0,0,0,13,17,24002305,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,11,0,3,0,0,0,31.23576,121.48023,15,17,24033015,0,0,0,0,0,0,0,0,0,1,0,0,0
1014,16,0,2,0,0,0,0,0,7,17,24033374,0,0,0,0,0,0,0,0,0,3,0,0,0
1015,9,0,2,0,0,0,31.17564,121.4289,7,17,24036018,0,0,0,0,0,0,0,0,0,1,0,0,0
1017,16,0,2,0,0,0,30.87823,121.40178,7,17,24063483,0,0,0,0,0,0,0,0,0,1,0,0,0
1018,24,0,3,0,0,0,31.22163,121.50202,15,17,24067682,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,11,0,0,0,0,0,31.03725,121.21799,17,17,24072443,0,0,0,0,0,0,0,0,0,3,0,0,0
1020,5,0,1,0,0,0,31.21813,121.54385,6,10,24076143,0,0,0,0,0,0,0,0,0,1,0,0,1
1022,10,0,3,0,0,0,31.31971,121.47261,2,17,24096480,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,12,0,3,0,0,0,31.1651,121.34197,12,17,24272361,0,0,0,0,0,0,0,0,0,2,0,0,0
1024,12,0,2,0,0,0,31.23658,121.48361,15,17,24275769,0,0,0,0,0,0,0,0,0,12,0,0,1
1025,11,0,1,0,0,0,0,0,5,15,24285574,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,9,0,2,0,0,0,31.201,121.46109,7,17,24298360,0,0,0,0,0,0,0,0,0,0,0,0,1
1028,14,0,3,0,0,0,31.27473,121.50932,16,17,24302376,0,0,0,0,0,0,0,0,0,0,0,0,1
1029,12,0,1,0,7,0,31.24209,121.44033,4,17,24303124,0,0,0,0,0,0,0,0,0,61,0,0,1
1030,12,0,2,0,0,0,0,0,7,17,24304477,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,13,0,3,0,0,0,31.32374,121.44583,2,17,24304511,0,0,0,0,0,0,0,0,0,1,0,0,0
1033,12,0,3,0,0,0,31.18791,121.41586,5,17,24310017,0,0,0,0,0,0,0,0,0,21,0,0,0
1034,13,0,3,0,0,0,0,0,12,17,24354287,0,0,0,0,0,0,0,0,0,1,0,0,0
1035,10,0,3,0,0,0,31.34417,121.37377,2,17,24358936,0,0,0,0,0,0,0,0,0,1,0,0,1
1036,3,0,1,5,5,0,0,0,6,17,24397808,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,12,0,3,0,5,0,31.09994,121.18391,17,17,24420029,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,12,0,3,5,5,0,31.1141,121.58741,6,17,24421352,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,13,0,3,0,0,0,31.24523,121.31871,1,17,24426034,0,0,0,0,0,0,0,0,0,3,0,0,1
1040,13,0,3,0,0,0,31.25444,121.3348,1,17,24426048,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,12,0,3,0,0,0,31.1598,121.69748,6,17,24441732,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,10,0,3,0,0,0,31.23801,121.48565,15,17,24571768,0,0,0,0,0,0,0,0,0,4,0,0,1
1045,11,0,1,0,0,0,31.16727,121.4857,6,17,24596110,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,12,1,3,7,0,0,31.34451,121.37263,2,17,24596243,24,4,6,1,1,0,0,12,3,55,9,1,1
1047,14,0,2,0,0,0,31.24641,121.3974,4,17,24605855,0,0,0,0,0,0,0,0,0,4,0,0,0
1048,10,0,1,0,0,0,0,0,10,12,24617843,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,23,0,3,0,0,0,31.28372,121.47611,9,17,24626971,0,0,0,0,0,0,0,0,0,5,0,0,0
1050,2,0,1,0,0,0,31.21526,121.42026,5,6,24631388,0,0,0,0,0,0,0,0,0,1,0,0,0
1051,13,0,1,0,0,0,0,0,6,17,24631406,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,17,0,3,0,0,0,31.15816,121.32476,12,17,24643931,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,10,0,3,0,0,0,31.20853,121.46876,15,17,24644164,0,0,0,0,0,0,0,0,0,1,0,0,0
1054,14,0,3,0,0,0,31.33978,121.47986,2,17,24678522,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,12,0,3,0,0,0,31.26525,121.53887,16,17,24680838,0,0,0,0,0,0,0,0,0,1,0,0,0
1057,12,0,2,7,0,7,31.14295,121.09469,8,17,24712558,0,0,0,0,0,0,0,0,0,3,0,0,0
1058,11,0,3,0,0,0,31.23076,121.46828,15,17,24727507,0,0,0,0,0,0,0,0,0,9,0,0,0
1059,13,0,3,6.9,6.9,6.9,31.33071,121.40408,2,17,24740018,0,0,0,0,0,0,0,0,0,2,0,0,0
1060,11,0,2,0,8,0,31.18061,121.41911,7,17,24748815,0,0,0,0,0,0,0,0,0,28,0,0,0
1061,15,0,3,0,0,0,0,0,12,17,24755045,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,11,0,3,0,0,0,30.91358,121.45929,13,17,24759822,0,0,0,0,0,0,0,0,0,7,0,0,0
1063,9,0,2,0,0,0,31.03266,121.04761,8,17,24778694,0,0,0,0,0,0,0,0,0,1,0,0,0
1065,12,1,1,0,7,0,31.20327,121.60573,6,9,24804652,0,0,0,0,0,0,0,0,0,5,0,0,1
1066,15,0,0,7.9,7.9,7.9,31.25604,121.58136,6,2,24819779,0,0,0,0,0,0,0,0,0,9,0,0,1
1067,10,0,2,0,0,0,31.25798,121.40331,4,17,24831362,0,0,0,0,0,0,0,0,0,0,0,0,1
1068,14,0,1,0,0,0,0,0,6,2,24839848,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,12,0,3,0,0,0,31.35608,121.43852,2,17,24875173,0,0,0,0,0,0,0,0,0,2,0,0,1
1070,12,0,3,0,0,0,31.4039,121.48622,2,17,24878127,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,12,0,2,0,0,0,31.1611,121.42519,7,17,24891954,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,1,0,3,0,0,0,0,0,1,17,24899700,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,2,0,1,0,0,0,31.20961,121.40133,5,17,24903205,0,0,0,0,0,0,0,0,0,0,0,0,1
1076,12,0,3,0,0,0,31.32659,121.54963,16,17,24911464,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,12,0,3,0,0,0,31.03,121.21,17,17,24917479,0,0,0,0,0,0,0,0,0,1,0,0,0
1078,9,0,3,0,0,0,31.19877,121.47326,15,17,24920044,0,0,0,0,0,0,0,0,0,5,0,0,1
1079,2,0,2,0,0,0,31.20648,121.38634,5,15,24923065,0,0,0,0,0,0,0,0,0,2,0,0,0
1081,11,0,2,0,0,0,0,0,4,17,24934744,0,0,0,0,0,0,0,0,0,1,0,0,0
1082,3,0,3,0,0,0,31.12978,121.40758,12,17,24943303,0,0,0,0,0,0,0,0,0,0,0,0,1
1083,13,0,3,0,0,0,31.3118,121.5916,6,17,24949608,58,6,18,5,0,1,1,27,8,20,12,1,1
1084,12,0,2,0,7.9,0,31.27185,121.41418,2,17,24951640,0,0,0,0,0,0,0,0,0,10,0,0,0
1085,11,0,3,0,0,0,0,0,3,17,24956165,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,14,0,3,0,0,0,31.21153,121.48671,15,17,24976717,0,0,0,0,0,0,0,0,0,19,0,0,1
1088,13,0,3,0,0,0,31.41938,121.41468,2,17,24982361,0,0,0,0,0,0,0,0,0,1,0,0,0
