,Opentime,Parkinfo,cost_level,Product_evaluation,Environment_evaluation,Service_evaluation,latitude,longitude,Shopid,District,Area,total_shop,clothes_and_shoes,food,entertainment,makeup,shopping,digital,other,group_purchase,comment,checkins
275,12,1,3,0,0,7,39.97055,116.32086,1754965,1,17,419,186,32,6,29,12,3,151,9,737,235
276,13,1,2,0,0,0,39.8967,116.41953,1755145,2,17,241,68,60,6,2,7,12,86,18,485,123
277,11,1,2,0,0,0,39.91036,116.37595,1755172,3,1,225,11,136,6,5,0,0,67,25,1486,140
278,5,1,1,0,0,0,39.91249,116.45119,1755187,4,2,0,0,0,0,0,0,0,0,0,72,0
282,7,1,3,0,4.9,0,39.91081,116.41183,1759945,2,3,0,0,0,0,0,0,0,0,0,1279,0
283,12,1,3,0,0,0,39.87791,116.48688,1759957,4,17,579,335,42,7,2,9,5,179,7,2874,1330
284,11,1,3,0,0,0,39.86094,116.39843,1763131,5,17,2559,452,211,36,5,86,6,1763,21,1126,597
286,11,1,3,0,0,0,39.94918,116.46334,1766173,4,4,491,183,7,4,22,16,19,240,3,344,138
287,13,1,0,0,0,0,39.91412,116.37363,1766182,3,1,296,6,11,1,0,0,0,278,4,33,10
288,9,1,1,0,0,0,39.9775,116.39277,1766185,4,5,0,0,0,0,0,0,0,0,0,13,0
289,12,1,3,0,0,6.9,39.90826,116.35847,1766191,3,17,554,244,30,8,38,16,23,195,8,1020,716
290,12,1,3,0,0,0,39.987,116.373,1766194,4,5,270,87,30,5,15,5,8,120,4,521,216
291,12,1,3,0,0,0,39.90784,116.34494,1766203,3,17,314,125,20,2,8,8,21,130,3,518,296
292,11,1,3,0,0,0,39.90904,116.30814,1766215,1,17,432,190,59,4,36,2,13,128,1,194,91
293,12,1,3,0,0,0,39.90884,116.3074,1766218,1,17,447,192,68,4,37,2,12,132,7,493,119
294,11,1,3,0,0,6.9,39.90814,116.30344,1766221,1,17,756,348,37,6,31,17,32,285,9,1031,552
295,12,1,3,7,0,0,39.97732,116.36725,1766224,1,17,153,37,28,7,18,7,2,54,9,483,348
296,11,1,3,0,0,0,39.90952,116.41457,1766230,2,3,278,70,77,14,10,0,5,102,11,2199,1332
297,7,1,3,0,0,0,39.92372,116.43958,1766239,4,6,136,20,56,5,4,0,1,50,13,396,163
298,12,1,3,0,0,7,39.92746,116.33335,1766245,3,17,426,179,43,9,13,10,5,167,12,473,232
299,11,1,3,0,6,6,39.91075,116.41186,1766248,2,3,157,41,21,2,0,0,7,86,2,490,56
300,24,0,3,0,0,0,39.88481,116.33404,1766251,3,17,0,0,0,0,0,0,0,0,0,2,0
301,11,1,3,0,0,0,39.90907,116.4511,1766254,4,2,189,66,47,2,7,5,2,60,6,149,38
302,11,1,3,0,0,0,39.95903,116.2863,1766260,1,17,17,6,7,1,0,0,0,3,2,53,39
303,13,1,3,0,0,0,39.899,116.36396,1766263,3,17,53,3,10,3,0,0,0,37,3,377,283
304,11,1,3,0,0,7.9,39.91294,116.45829,1766266,4,7,293,67,56,11,6,4,4,145,16,366,280
305,13,1,2,0,0,7,39.90744,116.42805,1766275,2,17,214,39,49,11,3,1,2,109,12,74,26
306,9,1,0,0,0,0,39.88351,116.38573,1766278,3,17,0,0,0,0,0,0,0,0,1,75,38
307,13,0,3,6.9,6.9,6.9,39.897,116.395,1766281,3,17,0,0,0,0,0,0,0,0,0,1,0
308,14,1,3,0,0,0,39.97019,116.40119,1766284,4,17,338,194,25,2,15,7,6,89,9,603,464
309,13,1,3,0,0,0,39.90663,116.21969,1766287,6,17,157,75,17,3,7,3,2,50,11,161,50
310,0,1,3,0,0,0,39.92436,116.35424,1766290,3,17,165,110,6,1,14,1,0,33,4,491,320
311,14,1,3,0,0,7,39.988,116.421,1766293,4,5,460,146,26,16,12,30,5,225,7,1035,461
312,12,1,3,0,0,0,39.91517,116.50569,1766296,4,8,176,69,17,5,9,7,4,65,1,567,248
313,11,1,1,0,0,0,39.8669,116.29368,1766299,5,17,149,54,19,0,8,8,4,56,3,180,122
314,12,0,3,0,0,0,39.96565,116.32308,1766302,1,17,259,82,59,5,6,2,1,104,15,16,10
315,11,1,3,0,0,0,39.94539,116.27105,1766308,1,17,116,12,20,4,3,3,3,71,9,56,58
316,12,1,3,0,0,0,39.90967,116.37298,1766320,3,1,478,290,38,3,35,11,5,96,13,570,614
317,12,1,3,6.9,0,0,39.92217,116.44916,1766323,4,6,645,192,28,8,20,8,10,379,7,523,125
318,12,1,3,0,0,0,39.99833,116.40881,1766329,4,5,180,38,18,11,10,1,0,102,6,310,82
319,6,1,0,0,0,0,40.03094,116.34435,1766335,1,17,0,0,0,0,0,0,0,0,0,26,0
320,12,1,3,0,0,0,39.90772,116.44185,1766338,4,2,427,172,18,6,14,19,14,184,2,478,221
321,12,1,3,0,0,7.9,39.96658,116.32602,1766353,1,17,521,212,32,6,46,12,6,207,5,1041,432
322,13,1,1,0,0,0,39.91374,116.34109,1766365,3,17,26,0,7,0,0,0,0,19,2,72,27
323,12,1,0,0,0,0,39.91723,116.47762,1766368,4,17,17,0,6,0,0,0,0,11,0,73,36
324,12,1,3,0,0,0,39.91385,116.41103,1766371,2,3,658,331,54,5,37,28,19,184,6,1243,362
325,12,1,3,0,6,0,39.91224,116.37426,1766383,3,1,957,527,104,13,23,17,5,268,30,1165,157
326,10,1,3,0,0,0,39.91518,116.41173,1766386,2,3,183,71,55,6,2,0,4,45,12,1289,723
327,0,1,3,0,0,0,39.94013,116.37248,1766389,3,17,181,155,3,0,6,0,0,17,3,278,125
328,12,1,3,0,0,7,39.89795,116.41815,1766392,2,17,474,105,66,17,39,10,4,233,17,3590,1620
329,9,0,0,0,0,0,39.85199,116.379,1766395,5,17,0,0,0,0,0,0,0,0,0,1,0
330,12,1,3,0,0,7,39.93966,116.43481,1766410,2,17,342,60,46,14,22,1,5,194,13,626,311
331,12,1,3,6.9,0,0,39.90904,116.44311,1766413,4,2,46,3,15,4,0,0,0,24,3,45,11
332,12,0,3,0,0,0,39.89863,116.39598,1766416,2,17,0,0,0,0,0,0,0,0,0,4,0
333,11,1,0,7,0,6.9,39.90715,116.42996,1766419,2,17,120,6,19,5,1,0,2,87,2,60,63
334,12,1,3,0,0,0,39.90937,116.37536,1766422,3,1,424,215,36,3,65,23,5,77,8,930,738
335,12,1,3,0,0,6.9,39.89617,116.37532,1766425,3,17,488,209,47,7,36,12,6,171,13,1186,633
369,12,1,3,7,0,0,39.90063,116.28048,1882135,1,17,0,0,0,0,0,0,0,0,0,743,0
370,10,1,3,0,0,0,39.95885,116.29167,1883218,1,17,1212,410,140,30,42,53,13,524,39,1216,744
371,8,1,2,0,0,0,39.88959,116.33748,1885498,3,17,97,11,28,1,2,4,2,49,13,138,83
372,12,1,3,0,0,6.9,39.7578,116.33701,1890304,7,17,54,5,9,3,2,0,0,35,3,132,83
373,12,1,3,6.9,7,0,39.97983,116.31569,1893982,1,9,607,40,152,35,13,1,82,284,37,966,197
375,11,1,3,0,0,0,40.0086,116.41764,1898365,4,5,0,0,0,0,0,0,0,0,0,1771,0
376,9,1,3,0,0,0,39.91148,116.37459,1908103,3,1,401,206,73,10,10,2,6,94,24,311,66
389,12,1,3,0,0,0,39.992,116.46902,1930003,4,10,204,57,45,10,14,8,2,68,13,135,74
391,12,1,3,0,0,0,40.00146,116.46347,1935349,4,10,228,97,45,7,2,8,1,68,11,95,47
392,12,1,3,0,0,0,39.99305,116.46853,1940548,4,10,259,70,55,16,16,9,3,90,17,615,497
393,11,1,0,0,0,0,40.05229,116.3126,1945321,1,17,0,0,0,0,0,0,0,0,0,8,0
397,12,1,1,0,0,0,40.02862,116.27652,1961659,1,17,227,48,38,2,15,15,2,107,12,135,101
399,12,1,3,0,5.9,0,39.90668,116.35022,1964020,3,17,255,207,5,2,8,4,0,29,2,419,175
400,12,1,3,0,0,0,40.13018,116.65132,1966522,8,17,0,0,0,0,0,0,0,0,0,139,0
401,10,1,3,6.9,0,0,39.90716,116.65153,1966534,9,17,34,10,5,2,3,0,0,14,3,59,18
402,12,1,3,0,0,0,39.9083,116.67089,1966537,9,17,9,1,0,0,0,0,2,6,0,53,9
405,11,1,3,0,0,0,39.97838,116.31563,2004613,1,9,360,110,78,7,44,1,7,113,25,2051,1036
406,12,1,3,7,0,0,39.9475,116.37145,2008792,3,17,402,237,28,2,19,10,2,104,7,911,701
408,12,1,2,0,0,0,39.92293,116.41774,2032672,2,17,0,0,0,0,0,0,0,0,0,25,0
409,10,1,2,0,0,0,39.906,116.428,2033029,2,17,147,31,35,6,0,0,2,73,9,41,28
410,7,1,3,0,0,0,39.91693,116.5175,2035618,4,8,89,8,19,1,1,1,0,59,9,292,211
411,10,1,2,7,7,7,39.89128,116.40247,2038579,2,17,47,2,0,0,1,0,2,42,0,105,64
412,11,0,0,0,0,0,39.9151,116.45336,2039761,4,7,130,23,52,11,5,2,1,36,16,0,5
413,11,1,3,0,0,0,40.03304,116.34756,2050675,1,17,35,3,6,0,4,1,0,21,1,60,24
414,12,1,3,0,0,0,40.07584,116.31914,2058691,10,17,155,38,46,8,9,4,0,50,23,281,146
415,12,1,3,0,6.9,0,40.12956,116.65186,2063896,8,17,82,25,5,2,10,0,3,37,0,136,61
417,12,1,2,0,0,7,40.31566,116.63173,2066956,11,17,114,28,17,1,13,1,1,53,8,72,68
419,13,0,0,6.9,0,6.9,40.03539,116.36765,2081425,1,17,0,0,0,0,0,0,0,0,0,10,0
420,11,1,3,7,7,0,39.90903,116.47245,2081644,4,11,239,138,16,0,11,9,4,61,5,643,138
422,12,1,3,0,0,0,39.90999,116.479,2088220,4,11,647,341,62,8,46,12,16,162,13,2723,1615
442,11,1,1,6.9,0,0,39.96269,116.41756,2121088,4,17,91,5,34,1,1,0,3,47,6,214,127
443,12,1,3,0,0,6,39.98461,116.31316,2122627,1,9,0,0,0,0,0,0,0,0,0,2037,0
494,11,1,3,0,0,0,39.89108,116.48791,2189653,4,11,154,41,8,2,9,10,0,84,0,43,13
516,12,1,3,0,0,0,39.94,116.101,2212186,12,17,0,0,0,0,0,0,0,0,0,18,0
546,11,1,3,0,0,0,40.04981,116.32466,2234608,1,17,182,29,3,1,7,3,2,137,1,78,73
560,11,1,3,9,0,0,39.91516,116.3619,2245474,3,17,251,61,48,8,9,0,4,121,14,543,430
567,12,1,3,0,0,5.9,39.94053,116.52222,2246911,4,17,279,115,20,1,3,10,4,126,4,262,165
583,13,1,2,0,0,0,39.87189,116.36438,2268712,3,17,0,0,0,0,0,0,0,0,0,166,166
585,12,1,3,0,0,0,39.941,116.353,2269708,3,17,342,106,80,5,20,4,3,124,18,2330,1409
588,11,1,3,0,0,0,40.08294,116.31984,2273530,10,17,25,17,2,0,0,0,0,6,2,40,5
594,11,1,0,0,0,0,39.90044,116.41131,2283967,2,17,4,1,1,0,0,0,0,2,0,365,206
600,10,1,0,6.9,0,0,39.98441,116.30441,2291101,1,9,0,0,0,0,0,0,0,0,0,2,0
601,12,1,2,0,6.9,0,39.91728,116.45329,2291119,4,6,0,0,0,0,0,0,0,0,1,210,32
602,12,1,3,0,0,0,40.04197,116.42169,2291158,4,17,79,17,22,4,1,1,1,33,8,90,39
603,13,0,0,0,0,0,39.96013,116.34543,2291170,1,17,0,0,0,0,0,0,0,0,0,6,0
604,12,1,2,0,0,0,40.12595,116.65053,2291284,8,17,176,74,16,3,5,17,0,61,8,38,23
606,13,0,0,0,0,0,40.0336,116.34637,2291341,1,17,0,0,0,0,0,0,0,0,0,2,0
607,23,0,1,6.9,6.9,6.9,39.91229,116.59506,2291356,4,17,0,0,0,0,0,0,0,0,0,3,0
608,12,0,3,0,0,0,39.89566,116.3965,2291359,3,17,0,0,0,0,0,0,0,0,0,43,0
609,9,0,0,6.9,0,0,39.83804,116.28529,2291377,5,17,0,0,0,0,0,0,0,0,0,1,0
610,11,0,3,0,0,0,39.9158,116.34919,2291392,3,17,0,0,0,0,0,0,0,0,0,1,0
611,15,0,2,0,0,0,39.90549,116.42503,2291395,2,17,0,0,0,0,0,0,0,0,0,2,0
614,12,1,1,8,0,0,39.95994,116.43893,2298418,4,17,38,0,18,2,0,0,2,16,4,183,55
615,12,0,3,0,0,0,39.89801,116.32229,2298445,1,17,75,0,40,10,1,0,0,24,15,7,10
628,12,1,3,0,0,0,39.95294,116.35657,2320279,1,17,153,27,37,9,7,5,2,66,11,557,297
632,12,1,3,0,6.9,6.9,39.95584,116.45979,2322343,4,4,0,0,0,0,0,0,0,0,0,51,0
658,12,1,3,0,0,0,39.96164,116.49494,2351326,4,12,252,106,25,1,17,1,3,99,6,262,281
685,11,1,3,0,0,0,39.91106,116.3734,2373535,3,1,415,160,94,12,21,3,11,114,22,6546,2281
686,11,1,3,0,0,0,40.06073,116.41555,2373880,10,17,384,180,28,3,25,14,6,128,6,195,136
687,11,1,2,0,6,0,40.00056,116.46378,2385730,4,10,46,1,19,3,1,0,2,20,3,42,26
700,11,1,3,0,0,6.9,39.99217,116.33927,2405218,1,13,402,177,65,7,24,9,6,114,30,1140,379
712,8,1,2,0,0,0,39.91163,116.41104,2423584,2,3,101,11,11,5,0,1,8,65,2,35,9
722,11,1,3,0,0,0,39.90967,116.47833,2445736,4,11,148,14,34,15,3,1,2,79,8,229,147
737,12,1,3,0,0,0,40.22099,116.244,2466181,10,17,132,49,58,1,3,0,1,20,6,112,35
750,12,1,3,0,0,7.9,39.94047,116.43211,2483536,2,17,154,55,50,3,11,0,2,33,9,1491,1206
766,12,1,3,0,0,7,39.91572,116.41147,2497174,2,3,134,56,29,6,2,2,0,39,10,1397,396
771,10,1,3,0,0,0,39.73045,116.33931,2507647,7,17,110,22,2,0,6,0,0,80,0,69,30
773,14,1,0,0,0,0,39.80893,116.15513,2517838,5,17,0,0,0,0,0,0,0,0,0,41,0
774,12,1,3,0,0,0,40.46,115.978,2519845,13,17,0,0,0,0,0,0,0,0,0,27,0
775,13,1,3,0,7,0,40.3737,116.84594,2519914,14,17,18,3,3,0,0,0,1,11,1,39,25
776,11,1,3,0,0,0,40.22049,116.24358,2535946,10,17,288,50,31,5,17,7,1,177,11,315,118
777,12,1,2,7,0,0,40.02716,116.31217,2540446,1,17,152,35,34,3,10,4,2,64,12,398,235
778,12,1,3,0,0,0,39.94968,116.47669,2548279,4,4,421,86,116,30,12,23,5,149,37,2676,1012
779,11,1,0,0,0,0,39.90515,116.26508,2554879,1,17,111,4,35,7,5,0,0,60,6,96,62
780,0,0,1,6.9,6.9,6.9,39.91294,116.59892,2563543,4,17,0,0,0,0,0,0,0,0,0,1,0
781,12,1,3,0,0,7.9,39.93533,116.45394,2564407,4,14,176,96,46,12,1,0,3,18,7,1876,1088
782,12,1,2,7,0,7,39.93099,116.482,2576383,4,15,58,3,15,3,0,0,0,37,5,25,20
783,12,1,2,0,0,0,39.94604,116.37155,2583829,3,17,39,3,15,1,2,0,0,18,3,121,79
787,13,0,0,6.9,0,0,39.90657,116.31508,2622220,1,17,0,0,0,0,0,0,0,0,0,7,0
789,12,1,3,7,7,0,39.88408,116.66679,2625664,9,17,116,15,30,5,5,3,0,58,9,130,100
790,12,1,3,0,0,0,40.06638,116.41623,2636335,10,17,5,3,1,0,0,0,0,1,0,91,45
791,11,1,3,0,0,0,39.839,116.286,2642533,5,17,200,80,20,6,10,10,3,71,6,306,330
792,12,1,3,0,8,0,40.06013,116.41478,2643016,10,17,625,228,89,9,33,22,14,230,27,15,10
794,10,1,0,0,7,0,39.91764,116.46936,2646076,4,17,0,0,0,0,0,0,0,0,0,22,13
795,12,1,3,7.9,0,0,39.89535,116.46064,2648170,4,16,261,85,60,8,12,5,2,89,17,851,422
796,12,1,1,7,0,0,39.89444,116.46254,2662750,4,16,89,6,24,4,0,0,1,54,7,106,111
797,12,0,3,0,0,0,39.90764,116.44861,2689171,4,2,81,0,18,1,1,0,0,61,7,30,20
799,11,0,3,0,7,7,39.89186,116.40274,2691406,2,17,0,0,0,0,0,0,0,0,0,9,0
806,0,1,3,0,0,0,39.73503,116.1393,2698591,15,17,122,20,39,2,4,0,2,55,13,194,104
814,13,1,3,6.9,6.9,0,39.73202,116.34038,2710702,7,17,0,0,0,0,0,0,0,0,0,30,0
834,12,1,3,0,0,7,39.98668,116.48047,2730487,4,10,389,187,53,6,24,13,4,102,19,580,550
837,13,1,3,6.9,0,6.9,39.892,116.644,2736532,9,17,64,28,3,2,0,7,0,24,0,34,22
839,0,1,3,0,0,0,39.73041,116.14249,2742850,15,17,138,51,7,1,11,3,9,56,2,133,69
849,11,1,3,0,0,0,39.802,116.424,2754184,5,17,117,8,44,7,0,1,3,54,5,26,77
851,12,1,3,0,0,0,39.8951,116.46059,2781466,4,16,0,0,0,0,0,0,0,0,0,143,50
852,12,1,3,0,0,0,39.98994,116.48206,2782357,4,10,95,23,19,8,0,2,1,42,10,103,50
853,12,1,2,0,0,0,39.98012,116.39046,2795128,4,5,127,9,29,8,1,0,0,80,3,76,108
854,13,1,3,0,8,0,40.09644,116.28908,2801551,10,17,119,24,52,5,2,2,0,34,10,852,512
860,12,1,2,0,0,0,40.0669,116.54749,2889268,8,17,109,11,30,8,2,5,2,51,10,72,81
861,12,1,3,9,0,0,39.91516,116.42122,2891599,2,3,73,24,15,5,1,0,1,27,4,181,148
862,11,1,3,0,0,0,39.91364,116.41189,2892199,2,3,207,82,57,7,4,1,2,54,13,143,59
863,12,1,3,0,0,6.9,39.90831,116.57716,2901787,4,17,330,168,51,5,9,14,4,79,15,161,193
864,12,1,3,7,0,6.9,39.90664,116.22446,2906791,6,17,342,225,10,4,20,2,1,80,1,246,86
865,12,1,3,8,0,0,39.90584,116.22614,2908696,6,17,564,256,43,18,25,4,6,212,16,766,596
866,8,0,1,6.9,0,0,39.99229,116.40199,2921362,4,5,0,0,0,0,0,0,0,0,0,2,0
867,10,1,0,0,0,6.9,39.88645,116.38898,2923162,3,17,2,1,0,0,0,0,0,1,0,110,68
868,12,1,3,6.9,6.9,0,40.04627,116.6028,2931688,4,17,33,3,5,0,1,0,0,24,3,37,90
869,12,1,3,0,8.9,0,39.92199,116.439,2947111,4,6,204,53,68,14,10,2,0,57,29,1540,1113
870,12,0,3,0,0,0,39.93543,116.10828,2955853,12,17,0,0,0,0,0,0,0,0,0,13,0
871,11,1,0,0,7,7,39.92742,116.33363,2959291,3,17,22,1,8,0,2,0,1,10,4,50,38
872,8,0,2,0,0,0,39.92387,116.42267,2995174,2,17,14,0,5,0,1,0,0,8,0,7,3
873,12,1,3,0,7.9,0,39.88845,116.34107,2996014,3,17,254,134,24,6,10,11,1,68,10,247,166
874,11,0,3,0,0,0,39.92225,116.44204,3018601,4,6,52,1,22,6,0,0,0,23,4,14,7
875,12,0,3,0,0,0,0,0,3019546,4,8,0,0,0,0,0,0,0,0,0,483,0
876,12,1,3,0,7.9,0,39.89835,116.42003,3053587,2,17,364,75,119,18,15,5,2,130,29,1221,645
877,8,0,2,7,7,7,39.894,116.433,3053812,2,17,53,16,6,0,2,2,0,27,0,8,11
878,12,0,3,0,0,0,40.06287,116.54843,3115684,8,17,0,0,0,0,0,0,0,0,0,8,5
879,12,1,2,0,0,0,39.91958,116.45436,3116701,4,6,192,10,52,11,2,1,4,112,5,84,27
880,12,1,3,9,9,8.9,39.92349,116.51795,3158110,4,8,656,182,196,39,23,20,14,182,69,3689,2044
924,11,1,3,0,0,0,39.69487,115.98467,3262198,15,17,0,0,0,0,0,0,0,0,0,4,0
965,12,1,3,0,0,9,40.03566,116.50552,3275692,4,17,246,173,14,1,2,1,1,54,0,1447,712
1004,12,1,3,6.9,7,0,39.9076,116.63599,3331312,9,17,240,168,9,0,17,1,2,43,3,166,152
1008,11,1,3,0,0,0,40.078,116.328,3368548,10,17,86,4,28,4,2,4,2,42,3,29,15
1010,8,1,0,0,0,0,39.84609,116.35489,3432511,5,17,0,0,0,0,0,0,0,0,0,11,0
1011,12,1,2,7,0,0,39.9255,116.19621,3434881,6,17,333,138,30,5,14,6,10,130,10,204,195
1012,13,1,3,0,0,0,40.14152,117.11119,3439942,16,17,78,22,8,0,10,3,0,35,1,37,54
1013,11,1,3,0,8,0,39.97937,116.31413,3445984,1,9,187,47,55,2,9,1,2,71,23,1217,604
1014,11,1,2,0,0,7,39.98001,116.31418,3455806,1,9,0,0,0,0,0,0,0,0,0,105,0
1015,11,1,3,0,0,8,39.97323,116.29533,3477358,1,17,278,66,70,10,10,13,4,105,27,719,561
1016,12,1,3,0,7.9,0,39.97124,116.43514,3481819,4,17,4,1,2,0,0,0,0,1,0,135,345
1017,11,1,3,0,0,0,39.91489,116.41331,3489946,2,3,34,0,7,4,0,0,0,23,4,47,35
1018,12,1,3,0,0,0,39.94939,116.45972,3490729,4,4,35,2,15,3,0,0,0,15,7,110,235
1019,12,1,0,0,0,0,40.00327,116.40698,3528943,4,5,17,1,12,0,0,1,0,3,1,53,24
1020,11,1,3,0,0,0,39.92419,116.45117,3532363,4,6,0,0,0,0,0,0,0,0,0,29,0
1021,14,1,2,0,0,0,40.01088,116.4681,3532411,4,10,158,17,39,5,5,2,1,89,15,137,118
1022,16,0,0,6.9,0,0,39.92176,116.44345,3537325,4,6,0,0,0,0,0,0,0,0,0,1,0
1023,12,1,1,0,0,0,39.89957,116.4914,3539521,4,11,10,1,2,0,1,0,1,5,0,38,26
1024,10,1,2,0,7.9,0,39.91228,116.30292,3539998,1,17,266,51,63,11,15,10,2,114,22,519,564
1025,6,1,0,0,0,0,39.90885,116.31339,3568384,1,17,0,0,0,0,0,0,0,0,0,8,0
1026,12,1,3,6.9,7,6.9,40.08029,116.33623,3576505,10,17,0,0,0,0,0,0,0,0,0,6,0
1027,13,1,0,0,0,0,40.02977,116.35143,3578200,1,17,0,0,0,0,0,0,0,0,0,2,0
1028,12,1,3,7,0,6.9,40.03,116.347,3579448,1,17,225,132,9,3,15,7,0,59,2,202,274
1029,13,1,1,0,0,6.9,39.93722,116.43606,3580657,2,17,88,1,12,8,0,0,1,66,0,37,30
1031,11,0,0,0,0,0,39.9151,116.41656,3588427,2,3,0,0,0,0,0,0,0,0,0,8,0
1032,12,1,3,0,7,6.9,39.91483,116.50328,3636577,4,8,238,87,30,3,2,1,1,114,8,141,143
1033,9,0,0,0,0,0,40.05867,116.32948,3638407,10,17,0,0,0,0,0,0,0,0,0,9,0
1034,11,1,3,6.9,0,0,40.06977,116.44153,3638605,10,17,75,8,31,0,2,1,1,32,8,87,75
1035,12,1,3,0,0,0,39.908,116.306,3644947,1,17,514,289,25,7,14,7,14,158,8,217,147
1036,13,1,1,0,0,0,39.75283,116.5454,3652570,9,17,48,1,16,3,2,1,0,25,4,31,15
1037,12,1,3,0,0,0,39.91823,116.70011,3654574,9,17,0,0,0,0,0,0,0,0,0,41,0
1038,10,0,1,0,0,0,39.99374,116.40801,3661087,4,5,0,0,0,0,0,0,0,0,0,7,0
1039,12,1,3,0,0,0,39.91967,116.44985,3671260,4,6,153,52,49,12,3,0,1,36,5,1531,773
1040,8,1,0,0,0,0,39.87216,116.2807,3671485,5,17,0,0,0,0,0,0,0,0,0,6,0
1041,16,1,3,0,7.9,0,39.855,116.36785,3677548,5,17,278,68,74,7,17,4,5,103,22,839,1057
1042,9,0,3,0,0,0,39.93699,116.508,3691204,4,17,21,2,3,1,0,0,0,15,0,16,46
1043,11,1,0,0,0,0,40.05939,116.36518,3694579,1,17,56,2,15,8,0,1,2,28,5,33,88
1044,12,1,3,0,0,6.9,40.46148,115.9751,3696403,13,17,0,0,0,0,0,0,0,0,0,31,0
1045,13,0,3,7,0,6.9,40.37615,116.85588,3700399,17,17,0,0,0,0,0,0,0,0,0,14,0
1046,11,0,3,6.9,7,7,40.22237,116.22715,3705940,10,17,0,0,0,0,0,0,0,0,0,2,0
1096,14,0,0,0,0,0,39.87211,116.28077,3883900,5,17,0,0,0,0,0,0,0,0,0,3,0
1097,8,0,3,6.9,6.9,0,40.22449,116.23307,3885442,10,17,0,0,0,0,0,0,0,0,0,5,0
1098,13,1,3,0,0,0,39.75659,116.33298,3886786,7,17,0,0,0,0,0,0,0,0,0,29,0
1099,9,1,0,0,0,0,39.80943,116.15917,3887470,5,17,0,0,0,0,0,0,0,0,0,19,0
1100,12,1,3,0,0,0,39.89198,116.69028,3907174,9,17,0,0,0,0,0,0,0,0,0,6,0
1101,10,1,2,0,0,0,39.7385,116.33175,3924823,7,17,212,145,11,3,15,1,1,36,4,32,33
1112,12,1,0,7,6.9,6.9,39.823,116.337,3997006,5,17,61,2,19,4,0,0,0,36,3,34,15
1119,12,0,3,0,0,0,40.1556,116.42394,4019392,10,17,0,0,0,0,0,0,0,0,0,4,0
1123,12,1,3,0,0,0,39.95885,116.44227,4042963,4,17,130,45,12,3,5,4,0,61,3,155,144
1124,10,0,3,0,0,0,39.73097,116.3431,4043158,7,17,139,48,25,8,5,0,3,50,9,21,31
1125,13,1,3,0,0,0,40.12666,116.65183,4043215,8,17,281,127,45,8,15,4,0,82,11,109,147
1126,11,0,3,0,0,0,39.96424,116.38542,4044895,3,17,0,0,0,0,0,0,0,0,0,11,0
1127,12,0,3,6.9,6.9,6.9,40.06352,116.70595,4045375,8,17,0,0,0,0,0,0,0,0,0,2,0
1128,11,0,3,0,0,6.9,40.13025,116.65243,4045510,8,17,0,0,0,0,0,0,0,0,0,3,0
1129,13,1,2,0,0,0,40.14297,117.1102,4048747,16,17,22,9,4,0,3,0,0,6,0,24,20
1130,12,0,3,0,0,0,39.97684,116.47879,4054087,4,12,84,6,24,7,1,2,2,42,5,13,31
1131,12,0,3,0,0,0,39.9049,116.65779,4057675,9,17,0,0,0,0,0,0,0,0,0,3,0
1133,11,1,3,9,0,0,39.90743,116.45869,4061308,4,7,116,27,22,8,1,0,0,58,3,149,112
1135,13,0,0,0,0,0,39.98155,116.36474,4063945,1,17,0,0,0,0,0,0,0,0,0,7,0
1136,11,1,3,0,0,7,39.83417,116.36912,4069729,5,17,60,15,20,4,4,1,2,14,10,105,102
1137,14,0,0,0,0,0,39.81764,116.29105,4069744,5,17,0,0,0,0,0,0,0,0,0,0,0
1138,13,1,3,0,0,0,39.89965,116.41337,4074196,2,17,253,17,52,6,2,4,0,172,13,248,71
1139,12,1,3,0,0,0,39.90597,116.45861,4075489,4,7,970,66,210,39,8,2,7,638,61,132,79
1141,12,1,3,0,0,0,39.81199,116.504,4080244,7,17,153,17,34,5,5,11,2,79,16,82,127
1143,13,0,3,0,0,0,40.22072,116.23448,4092949,10,17,0,0,0,0,0,0,0,0,0,8,0
1144,11,1,3,6.9,6.9,6.9,39.83413,116.36902,4096153,5,17,9,0,1,0,6,0,0,2,0,28,60
1145,12,1,1,0,0,0,39.90405,116.2295,4102675,6,17,0,0,0,0,0,0,0,0,0,261,0
1146,12,1,2,0,7,0,39.99355,116.47266,4103788,4,10,84,5,27,10,4,5,2,31,7,26,14
1148,8,1,0,0,0,0,39.80526,116.15577,4107345,5,17,0,0,0,0,0,0,0,0,0,8,0
1150,11,0,3,6.9,7,0,39.93749,116.32781,4108417,1,17,0,0,0,0,0,0,0,0,0,3,0
1151,12,1,2,0,0,0,39.96815,116.41037,4109284,4,17,102,1,39,8,0,0,0,54,11,77,134
1157,8,0,0,0,0,0,39.903,116.4,4116683,2,17,0,0,0,0,0,0,0,0,0,2,0
1159,11,1,2,9,0,9,39.91729,116.45799,4118197,4,7,98,17,38,5,1,1,1,35,11,206,115
1160,11,1,3,0,0,0,39.73655,116.14242,4125608,15,17,0,0,0,0,0,0,0,0,0,6,0
1161,14,0,3,0,0,0,39.72491,116.1431,4130168,15,17,0,0,0,0,0,0,0,0,0,10,0
1162,10,1,2,0,0,0,39.88062,116.39826,4130750,2,17,34,8,8,0,0,0,0,18,2,39,27
1163,12,0,3,0,0,0,40.05989,116.41619,4132432,10,17,0,0,0,0,0,0,0,0,0,19,0
